id,xPos,yPos,zPos,xRot,yRot,zRot,frametime
4659,6911.955,6632.618,2154.727,127.772,292.591,202.191,26.398
4660,2347.513,1010.688,7394.154,230.617,86.147,312.923,29.256
4661,8309.215,1908.735,7230.19,166.314,234.166,263.673,29.938
4662,9466.661,4892.213,815.21,272.201,162.908,261.193,33.111
4663,614.008,8295.896,5862.269,280.901,83.301,173.367,30.501
4664,875.15,2520.735,543.085,8.313,229.694,6.722,22.879
4665,5504.944,3530.568,8177.213,285.006,52.273,310.614,14.751
4666,1741.754,1078.417,4455.846,24.534,244.737,82.413,32.803
4667,3905.061,873.603,2584.254,74.418,226.685,129.48,25.157
4668,6010.231,6313.167,4789.994,70.001,93.196,212.17,5.135
4669,6645.707,2179.278,9417.078,15.197,325.404,29.34,21.09
4670,8744.174,8030.075,829.081,101.629,82.245,328.859,26.112
4671,1766.218,1901.278,1473.666,63.133,246.293,141.946,27.956
4672,2879.379,7185.241,2047.42,147.925,66.337,103.465,7.212
4673,4155.424,597.762,3715.78,137.11,281.743,290.718,13.801
4674,2733.646,9515.63,7434.017,246.972,300.377,51.935,26.049
4675,4040.058,1567.644,8376,224.543,217.55,106.779,6.874
4676,9774.154,9971.448,5910.086,62.616,227.125,16.411,28.579
4677,1002.636,7757.051,5593.854,334.945,24.137,299.173,30.743
4678,8299.5,580.761,4765.027,279.016,300.689,151.687,6.68
4679,1077.507,5293.769,7541.94,234.415,330.484,189.991,14.678
4680,756.182,9452.229,9425.323,83.974,18.005,170.244,10.015
4681,2496.627,8139.412,4279.474,78.977,169.811,266.28,31.102
4682,3805.388,6428.606,2278.011,197.27,291.525,152.204,24.424
4683,5658.215,1996.769,6037.394,40.934,219.85,213.144,5.42
4684,9727.375,8770.404,6038.643,339.713,49.962,344.128,6.331
4685,9769.604,9627.077,6370.848,249.208,304.265,201.256,16.471
4686,8021.466,2875.553,7213.19,273.983,155.114,173.671,26.817
4687,8368.018,9446.983,3491.42,240.376,136.618,97.824,9.222
4688,4255.425,2644.661,9472.032,232.794,57.853,286.954,24.145
4689,2924.892,7529.752,6032.49,30.445,314.745,160.256,32.073
4690,6294.896,3215.187,4495.071,350.814,151.222,329.118,29.452
4691,4220.127,1536.224,5284.2,133.182,273.492,246.859,11.732
4692,9079.899,5936.685,9893,277.875,172.567,282.149,18.331
4693,5567.493,2852.566,8458.23,125.891,339.266,139.61,14.084
4694,2670.787,556.674,1629.801,51.991,258.991,153.479,6.958
4695,9712.394,8466.143,4155.636,45.915,355.219,209.922,31.792
4696,3262.765,618.886,3015.438,196.54,349.804,343.247,8.939
4697,3164.055,5982.446,6243.58,242.099,221.262,69.684,6.376
4698,3308.474,2088.366,2286.217,80.095,88.35,174.676,32.627
4699,9258.661,3897.512,4401.662,157.37,89.169,35.33,11.63
4700,2123.563,7990.94,2701.204,271.656,229.71,169.853,30.802
4701,6887.885,6540.431,6354.596,299.599,252.019,282.439,18.565
4702,3577.501,4743.466,8187.648,359.066,291.256,199.347,7.32
4703,3222.661,6544.38,7736.833,298.497,52.765,232.28,5.909
4704,4581.345,1871.344,6943.342,134.376,279.431,252.32,26.892
4705,1267.852,5682.349,4205.05,131.486,232.221,238.189,12.26
4706,2223.606,7463.791,6261.842,6.09,205.302,271.215,26.556
4707,8648.624,1358.482,953.409,317.641,187.548,308.353,11.519
4708,8358.928,302.671,8272.973,233.729,292.349,112.259,16.546
4709,7359.828,9107.395,8937.754,195.323,48.089,302.108,27.955
4710,9202.922,1491.053,137.737,208.929,7.379,106.29,15.746
4711,4583.858,4988.652,8305.034,227.832,60.27,196.107,24.626
4712,7521.669,3859.488,3904.175,137.026,275.876,157.533,15.243
4713,9855.331,820.057,4086.155,346.964,102.76,179.045,27.416
4714,3801.869,2298.27,984.278,38.195,344.198,25.281,19.719
4715,8287.268,8789.247,7558.731,84.05,14.654,90.331,27.107
4716,1746.863,5990.202,5659.392,113.826,164.365,73.255,12.31
4717,7245.812,4885.247,6379.741,117.022,210.379,335.079,27.38
4718,6769.273,4179.438,5084.144,84.43,148.594,82.648,14.19
4719,5510.135,924.691,586.941,87.97,21.969,138.734,15.56
4720,9952.85,3832.008,9073.704,100.615,125.212,32.782,33.151
4721,6063.75,2246.216,2510.594,237.967,153.025,231.143,12.903
4722,7698.869,8359.467,1584.851,166.207,255.48,119.599,10.568
4723,787.324,3880.449,4012.579,346.27,78.031,5.756,31.473
4724,4769.732,235.919,5288.657,35.247,299.302,21.191,30.416
4725,1761.7,3512.704,6467.245,143.756,98.268,14.884,6.045
4726,8401.803,5657.213,8011.435,253.207,355.218,135.913,21.267
4727,9826.992,3028.246,6459.358,339.245,61.788,129.21,22.879
4728,8784.077,9846.116,3523.441,189.943,181.037,148.458,17.252
4729,4128.886,2982.518,9684.327,114.534,29.036,196.82,25.457
4730,2189.76,4994.856,6788.369,72.237,229.35,314.405,16.874
4731,8569.22,3152.327,9299.883,63.242,323.543,58.921,7.26
4732,1686.747,5456.004,4162.646,117.793,56.815,79.746,6.333
4733,3343.57,8172.886,1535.967,54.479,70.712,170.427,21.258
4734,2687.981,4838.478,555.045,240.588,101.675,128.876,10.751
4735,3451.706,1783.39,8453.096,346.4,217.984,204.062,19.022
4736,8389.726,2936.521,6303.749,265.424,189.026,99.893,30.836
4737,1453.605,529.426,4653.951,168.287,236.709,84.756,29.349
4738,1681.286,7443.643,4432.285,309.89,24.356,78.577,24.381
4739,2307.201,4444.87,7584.884,48.649,149.98,266.77,21.478
4740,8018.653,5496.838,8115.399,353.207,339.43,183.919,13.541
4741,2164.458,3417.892,8917.97,348.294,154.983,151.839,5.718
4742,7595.379,9775.079,1628.565,310.929,202.108,147.474,14.413
4743,2826.769,2183.371,5233.357,290.162,352.725,254.59,28.721
4744,5477.748,39.212,1273.588,85.18,140.499,12.826,11.898
4745,5914.475,165.557,9944.624,134.427,113.736,147.678,13.879
4746,7148.353,737.599,1477.442,36.751,93.913,185.831,26.646
4747,3422.449,527.606,8356.486,321.093,276.036,352.739,15.931
4748,2517.019,5035.782,7552.427,101.351,243.741,162.474,15.436
4749,7567.325,7863.258,3736.771,193.925,319.799,25.424,23.671
4750,6986.62,3140.761,9457.759,317.665,150.354,317.404,14.118
4751,4890.974,6281.544,7357.882,36.605,129.638,274.968,28.862
4752,7583.733,1081.745,2706.112,271.208,30.493,108.069,20.722
4753,867.744,1843.285,4854.156,39.64,302.772,13.86,25.297
4754,6266.744,7231.465,7583.354,333.009,316.87,84.892,22.956
4755,4951.287,6460.187,2872.885,119.547,173.078,65.91,7.953
4756,2973.217,7171.296,1553.782,30.506,171.272,224.435,21.464
4757,8339.339,8909.019,9197.615,261.266,137.227,146.572,16.764
4758,87.278,3072.251,7503.639,254.175,218.236,297.313,15.827
4759,4620.012,3258.328,5876.359,19.978,198.063,329.22,9.207
4760,4130.93,1185.149,13.47,237.12,293.634,257.257,28.399
4761,4036.769,2344.474,5005.76,74.844,81.823,77.362,16.044
4762,3009.209,2560.857,3363.637,5.658,229.589,324.058,13.203
4763,8260.545,146.169,7906.148,358.439,206.521,81.236,33.226
4764,6894.909,8762.034,6903.943,7.381,234.252,93.191,19.184
4765,5527.284,126.588,7266.332,143.159,22.313,357.06,25.475
4766,683.844,8488.771,1457.567,202.642,280.424,73.359,28.982
4767,4465.801,9347.623,2058.588,31.899,116.132,302.599,23.489
4768,8768.158,1546.96,5306.077,231.663,262.074,231.377,31.79
4769,8337.238,9116.751,7506.295,233.488,298.082,359.702,30.698
4770,2615.983,5953.769,2815.984,14.515,249.275,138.183,27.885
4771,3130.427,3251.439,3768.983,333.752,12.289,165.371,33.532
4772,1852.534,9378.974,8654.594,222.895,336.41,198.333,8.541
4773,1659.21,1429.769,5272.248,233.942,305.834,16.961,16.121
4774,8826.677,7922.148,825.398,218.813,299.419,109.27,28.368
4775,3380.28,817.268,7520.131,163.185,312.264,192.457,9.741
4776,6746.892,8797.581,7613.343,325.876,99.11,145.321,31.204
4777,7630.026,5529.9,6964.403,40.651,158.982,3.211,18.179
4778,3529.171,681.406,2917.127,12.023,19.438,93.211,27.668
4779,3778.321,793.222,5998.2,65.189,182.863,24.4,13.684
4780,6152.437,1926.725,5976.9,188.502,351.86,197.39,27.452
4781,5754.444,9330.092,4809.717,292.375,120.958,234.813,17.511
4782,1795.124,3772.081,9446.299,261.123,312.088,271.665,22.949
4783,5319.49,9211.142,6638.315,173.217,107.818,146.983,12.015
4784,9881.286,4483.733,5677.905,302.967,281.974,154.655,8.772
4785,3165.532,7690.821,6449.281,186.282,91.014,267.874,12.714
4786,5274.777,5452.121,4411.026,33.684,10.663,212.453,30.708
4787,5214.837,5621.895,4517.369,215.28,347.679,60.035,21.159
4788,7999.216,814.865,4196.425,351.634,273.536,131.608,5.341
4789,9178.945,6780.81,8822.655,61.961,33.91,343.576,9.339
4790,4218.737,6578.521,2259.407,13.904,41.952,188.531,18.898
4791,5308.19,8215.683,385.087,224.683,174.145,170.151,12.366
4792,5384.527,1129.195,8011.046,198.468,57.025,72.281,20.741
4793,5576.831,8374.383,7120.086,202.376,45.7,359.706,28.324
4794,8975.775,4228.475,9300.461,49.361,357.405,44.439,25.411
4795,7251.571,7031.91,1103.184,238.201,126.786,347.868,13.296
4796,1017.731,626.242,5351.663,328.894,140.286,105.336,29.146
4797,1536.086,461.969,845.644,68.481,25.411,53.586,17.029
4798,7417.019,3307.07,9709.491,190.069,200.652,84.775,11.074
4799,9294.263,8298.709,1652.66,103.01,355.492,297.753,20.068
4800,443.102,8871.947,8905.622,93.554,26.951,222.977,30.409
4801,7903.151,2370.389,8459.028,208.918,237.882,359.699,9.482
4802,4828.708,2475.78,7234.581,147.405,24.533,211.4,20.337
4803,4331.773,3658.009,9199.846,159.131,308.835,265.512,18.844
4804,1319.675,6761.532,6838.992,232.986,256.989,135.642,24.603
4805,6862,2407.915,9879.642,99.891,334.637,40.069,29.782
4806,9539.654,2120.651,6821.688,126.937,281.48,80.014,21.041
4807,1366.749,814.605,3894.782,296.812,110.061,185.363,27.692
4808,8004.911,389.759,2105.758,158.82,200.057,98.357,15.454
4809,5665.568,1058.785,4458.475,119.275,330.048,16.964,27.135
4810,2450.196,5676.41,1332.221,48.684,304.58,5.153,27.188
4811,8451.22,7401.257,8067.48,232.469,147.893,78.393,33.962
4812,7750.228,4861.084,5458.957,37.881,338.985,275.248,15.344
4813,183.512,6518.872,2853.662,290.462,215.793,334.41,32.826
4814,8197.328,4239.811,1202.024,275.394,343.789,277.19,10.327
4815,2905.802,1198.911,4513.61,305.964,15.414,296.687,33.436
4816,7312.899,2851.602,8107.928,120.521,6.123,55.537,10.203
4817,4094.529,8938.417,8790.275,314.801,257.418,356.238,28.62
4818,6437.941,9808.747,249.156,85.244,89.616,235.568,13.235
4819,4963.958,2711.03,4320.326,256.007,285.395,32.523,10.478
4820,3221.509,1524.44,7008.517,290.837,146.097,326.1,18.28
4821,7477.596,1634.622,7596.122,211.551,171.579,5.182,15.783
4822,7284.927,5932.608,6507.361,107.269,292.065,321.828,32.976
4823,2524.541,3588.139,826.77,92.412,214.861,169.418,10.362
4824,9749.153,1705.756,2196.84,159.41,99.269,287.578,27.195
4825,6282.136,1630.314,6221.475,19.144,74.941,74.213,21.07
4826,6367.482,6670.724,6960.151,350.525,64.931,273.289,10.461
4827,2421.845,1767.914,7330.847,182.078,176.622,146.29,16.793
4828,665.279,7613.502,6790.725,273.878,273.654,165.622,23.591
4829,7720.689,5077.107,7588.451,127.902,240.835,42.34,11.463
4830,8479.75,8033.137,3785.679,277.242,128.923,98.433,27.019
4831,2084.26,6722.872,8433.636,207.583,77.802,114.822,20.421
4832,1967.142,7555.075,6378.601,151.687,252.117,288.386,12.821
4833,4340.587,6196.594,6735.626,138.845,287.163,12.503,18.031
4834,7485.68,8275.988,6084.644,249.122,349.881,219.588,18.631
4835,2160.549,1729.566,474.768,49.181,185.223,320.74,8.459
4836,8125.202,1812.709,743.674,287.98,55.978,67.202,13.373
4837,2074.726,9268.894,4874.491,255.05,232.813,270.372,8.669
4838,4450.042,4857.034,6521.531,68.304,40.163,59.288,32.154
4839,8795.052,5628.352,5987.646,283.654,77.416,312.339,11.128
4840,7700.539,9599.899,6850.941,317.94,298.352,329.717,16.284
4841,7389.398,1893.897,746.853,217.582,352.051,171.023,31.938
4842,1368.953,9456.482,5504.808,32.239,189.291,305.182,26.647
4843,2152.369,7882.843,4288.599,301.039,284.094,163.67,6.468
4844,8213.74,8423.502,7049.174,61.788,350.763,79.336,18.817
4845,8810.782,7016.779,8723.37,334.165,219.574,170.861,8.163
4846,1266.321,2075.663,6491.95,149.203,70.553,42.863,25.51
4847,3220.298,1311.994,2902.81,72.611,42.307,10.057,9.437
4848,4805.715,4341.789,567.42,318.941,24.956,152.643,30.931
4849,3379.608,897.529,4323.693,227.79,249.398,28.446,30.233
4850,3619.783,7197.382,7918.262,57.517,308.729,202.645,13.028
4851,6549.439,3680.32,7880.067,197.395,263.563,46.576,10.726
4852,5919.816,16.447,7949.494,326.895,294.872,31.935,22.017
4853,7412.854,267.879,1721.424,285.892,150.315,184.721,28.017
4854,7038.726,6548.823,5535.175,17.469,349.536,11.531,15.373
4855,4518.184,2576.652,2395.188,272.656,27.954,163.595,14.27
4856,1367.751,917.071,8425.659,133.724,110.24,2.643,14.452
4857,9876.686,8171.448,3542.799,32.958,57.036,357.689,10.354
4858,6569.971,9942.076,6948.294,278.039,252.922,263.933,18.034
4859,9747.529,8073.562,6981.217,245.736,89.063,270.545,14.963
4860,5847.023,271.011,5411.595,176.355,8.323,90.696,23.548
4861,5856.672,9060.204,6262.986,99.716,94.943,41.795,17.642
4862,3893.456,9282.484,3658.336,166.455,343.64,283.821,22.59
4863,4059.637,2015.934,525.322,224.014,283.702,134.472,30.808
4864,1932.819,6872.647,3531.723,74.795,215.151,39.516,27.614
4865,9825.333,6497.724,826.741,340.441,292.782,136.648,15.775
4866,4291.012,8998.877,337.477,317.806,151.619,25.476,13.401
4867,2713.852,7124.012,556.217,14.937,95.193,249,13.305
4868,1348.31,9888.594,1588.919,9.136,158.537,182.691,17.128
4869,3994.768,4252.783,1258.759,79.278,341.604,160.965,18.59
4870,6849.683,7187.701,3091.277,59.94,51.365,172.38,6.541
4871,8451.59,7711.329,9494.692,112.644,339.898,336.52,20.716
4872,8714.571,7388.965,1887.152,198.879,338.04,53.625,19.997
4873,8753.432,3536.477,1301.771,201.165,302.691,284.34,9.276
4874,9547.558,4482.526,3754.906,265.912,187.298,123.306,17.432
4875,9477.073,7177.536,4408.283,322.834,254.269,353.055,7.554
4876,415.901,9778.895,2014.411,230.285,217.149,179.419,14.961
4877,6681.017,9888.741,6292.917,77.138,22.291,19.474,8.23
4878,3064.333,599.327,8282.16,293.72,194.236,339.68,15.385
4879,2291.932,9762.23,2339.505,33.528,69.379,173.045,8.135
4880,7840.202,9381.795,9998.121,297.241,265.399,190.798,26.192
4881,4446.717,7487.638,4911.395,244.299,169.92,201.762,25.442
4882,3473.539,2543.648,8772.188,215.686,253.173,119.291,20.832
4883,9428.975,5535.324,2884.063,349.002,170.377,69.976,30.397
4884,8833.254,9970.126,8064.207,316.928,170.315,69.333,23.979
4885,8805.509,3706.822,3105.589,107.205,300.318,180.714,8.332
4886,1706.736,2050.134,7645.594,80.278,155.376,264.455,32.471
4887,7303.951,5946.254,5114.997,7.415,315.841,282.723,18.363
4888,6002.289,1977.424,6751.011,37.058,131.625,216.399,15.009
4889,7508.713,542.946,1231.183,204.317,65.431,57.102,18.277
4890,8837.253,8615.495,3363.827,207.454,324.512,2.051,23.415
4891,1814.681,4556.546,2068.959,235.379,213.779,129.955,30.228
4892,8463.7,8041.26,7803.1,69.534,17.813,34.607,19.704
4893,8791.87,5806.059,8820.258,153.508,328.331,325.399,32.074
4894,8081.37,1579.161,426.789,83.104,29.061,340.98,25.682
4895,1863.414,4216.087,2042.873,316.614,41.506,147.848,22.531
4896,4946.76,5757.113,2316.898,334.378,137.285,280.829,23.034
4897,6510.273,2884.605,7696.352,221.073,335.253,339.296,25.416
4898,4777.619,1161.763,8225.505,289.816,36.667,211.269,9.549
4899,4938.239,9816.01,6135.618,32.721,121.256,271.48,30.716
4900,7272.812,7234.6,3417.138,254.807,113.427,176.439,21.952
4901,5886.847,5944.217,2176.106,322.995,97.877,89.662,31.722
4902,2583.774,6780.689,5858.362,181.989,95.437,36.54,20.892
4903,2376.739,6577.766,2948.724,188.444,355.688,171.991,11.679
4904,6827.595,881.362,3753.236,301.187,146.471,78.12,17.917
4905,9607.349,5626.297,3779.852,225.975,119.29,294.833,32.715
4906,9863.188,8972.673,3780.475,4.973,124.288,185.727,9.35
4907,3350.171,5072.774,914.569,19.299,40.906,95.71,15.071
4908,3569.033,4573.46,1206.684,41.792,25.882,146.006,7.603
4909,8315.372,6596.918,3659.528,73.235,196.674,0.252,26.869
4910,1278.067,8732.573,3818.334,259.964,136.921,234.347,33.123
4911,9269.968,3371.577,370.307,270.52,301.784,183.416,21.952
4912,9057.288,5930.615,6568.205,297.128,19.813,154.551,10.652
4913,581.284,9923.34,6536.345,101.391,346.275,94.572,23.808
4914,3171.764,8652.864,3338.75,270.341,166.198,293.42,24.991
4915,4486.715,3640.461,7505.819,59.596,275.209,149.932,14.912
4916,8065.438,8266.249,2622.634,113.908,112.981,86.396,7.903
4917,9926.246,6043.381,9170.971,137.019,3.272,163.156,13.583
4918,1274.658,3195.287,4446.292,322.794,30.987,325.17,23.688
4919,6213.734,1440.288,3610.055,273.589,70.392,338.335,15.134
4920,7845.428,1423.024,9328.412,168.53,348.892,302.883,10.191
4921,7871.443,7083.37,356.814,48.954,71.397,275.044,23.301
4922,9979.888,9706.934,2205.322,98.793,325.686,245.094,13.615
4923,4708.797,4413.77,7445.884,336.313,242.989,83.71,7.866
4924,539.895,8404.448,6091.79,140.681,47.716,335.097,24.375
4925,4040.831,6607.791,4746.004,196.039,155.76,258.573,8.385
4926,6887.439,3701.844,6667.911,66.781,226.971,201.822,17.855
4927,3265.726,9015.119,9532.334,63.99,136.535,31.106,13.794
4928,5118.946,2597.532,5134.732,254.321,29.138,147.291,25.336
4929,8684.943,1479.944,7935.515,307.808,344.598,269.867,30.123
4930,7056.531,6094.169,7729.157,348.929,14.244,62.918,11.155
4931,3722.954,325.886,12.326,78.742,285.729,46.981,25.555
4932,9590.42,5805.818,2970.516,279.066,111.418,168.407,19.865
4933,2260.507,3277.973,22.99,240.443,145.944,117.482,13.121
4934,7480.461,4218.438,7994.593,284.843,93.734,201.025,26.479
4935,6280.229,4765.845,5433.639,305.923,43.531,46.631,5.352
4936,9362.171,6195.231,7469.035,124.733,46.73,291.663,21.972
4937,0.361,5878.421,5708.213,155.876,15.79,66.504,12.005
4938,9196.26,7963.629,6074.263,340.418,264.191,8.664,33.218
4939,3373.49,1484.649,8007.685,72.561,297.939,66.961,14.196
4940,1357.362,5758.722,9136.272,0.204,210.669,193.172,8.709
4941,9555.855,4366.861,5377.745,284.891,75.58,348.534,29.475
4942,4680.38,7497.728,8943.681,286.924,153.98,205.269,33.471
4943,3743.729,6326.518,6124.977,42.907,256.603,288.552,16.325
4944,6295.475,3971.075,2035.518,324.637,355.146,269.818,18.457
4945,8431.952,9751.834,7938.087,214.138,166.093,279.135,26.925
4946,4429.963,4673.113,2377.064,274.849,144.546,14.884,24.724
4947,8361.836,7636.718,684.779,155.056,250.824,138.647,11.19
4948,3480.986,4920.764,2994.665,137.979,203.932,1.784,30.717
4949,3249.673,3310.342,1456.451,65.045,146.928,214.986,25.7
4950,1769.028,5343.693,6615.264,308.603,68.78,63.005,32.118
4951,4398.298,8446.958,4263.611,17.062,128.994,15.323,6.65
4952,2413.523,6364.216,442.602,14.412,147.991,128.194,30.79
4953,6331.39,5300.817,822.211,20.377,90.637,194.437,6.557
4954,7847.264,7519.57,8224.574,261.094,131.59,89.724,26.938
4955,5905.107,4979.392,9790.738,297.112,348.658,358.343,16.017
4956,2733.888,1530.671,174.055,172.613,318.753,87.726,28.683
4957,6399.323,6943.581,1047.962,298.235,138.767,48.401,7.141
4958,2839.584,1131.311,8317.113,92.013,87.521,114.712,20.331
4959,3244.7,6805.743,981.802,293.387,343.11,274.148,15.468
4960,7079.797,7193.449,3571.804,115.668,187.099,63.795,20.19
4961,2862.143,9738.405,4118.265,181.1,47.216,83.767,9.273
4962,8678.205,4361.699,7967.683,91.063,310.297,42.944,10.854
4963,2106.664,3811.16,7643.176,49.942,35.256,50.22,14.309
4964,7678.088,8120.137,9875.491,221.859,64.248,294.667,28.661
4965,6509.312,7973.864,5073.655,183.085,34.038,115.881,12.553
4966,7537.684,7161.584,6732.533,272.435,82.362,339.025,24.345
4967,2613.077,7494.573,2593.027,138.237,244.942,313.852,7.96
4968,3421.15,7398.718,1398.068,3.805,350.39,273.864,23.825
4969,848.355,7026.751,836.074,251.562,311.962,102.959,22.446
4970,6642.817,8927.236,4718.336,314.4,297.537,347.105,14.163
4971,8184.467,7274.633,3747.275,55.668,211.461,291.585,29.754
4972,8622.826,6716.583,2204.7,309.374,11.251,164.55,19.005
4973,3232.119,4879.045,902.4,239.263,324.19,145.433,11.343
4974,5463.577,4632.403,3241.817,240.312,299.019,88.274,29.981
4975,629.741,3303.071,8061.233,247.182,94.928,123.108,8.782
4976,4034.765,3641.71,4116.347,91.09,240.894,61.961,32.088
4977,7582.244,1182.768,7314.892,121.464,137.274,223.711,8.601
4978,5656.872,2973.976,8985.39,37.002,130.116,202.019,29.875
4979,6257.671,7139.106,9562.88,322.319,289.147,102.64,25.165
4980,8155.166,2356.672,9147.776,241.396,302.531,81.623,12.73
4981,5050.47,3549.147,2714.948,262.957,132.611,256.722,19.319
4982,5591.802,6084.64,5305.117,296.257,81.738,233.88,21.86
4983,4528.244,8350.445,3166.914,23.745,335.862,35.612,7.64
4984,8240.903,9135.329,2345.516,114.465,33.457,79.522,26.334
4985,6311.198,6021.023,4628.362,120.143,318.359,272.469,27.978
